,0,0,1,2,3,4,0,0
0,2019-01-14,9.296182963716582,6.9131697008460975,10.591923460173312,10.690070772814494,9.97903050634914,9.100000000000001,4.666394924643775
1,2019-01-15,9.296182963716582,6.9131697008460975,10.591923460173312,10.690070772814494,9.97903050634914,9.415000000000006,4.665710055573236
2,2019-01-16,9.296182963716582,6.9131697008460975,10.591923460173312,10.690070772814494,9.97903050634914,3.257000000000005,4.665815420045625
3,2019-01-17,9.296182963716582,6.9131697008460975,10.591923460173312,10.690070772814494,9.97903050634914,9.112000000000002,4.66586810228182
4,2019-01-18,9.296182963716582,6.9131697008460975,10.591923460173312,10.690070772814494,9.97903050634914,3.272999999999996,4.66586810228182
5,2019-01-19,9.296182963716582,6.9131697008460975,20.233822013851118,10.690070772814494,9.97903050634914,9.144999999999996,4.710700685284152
6,2019-01-20,9.296182963716582,6.9131697008460975,10.591923460173312,10.690070772814494,9.97903050634914,3.305000000000007,4.660599878662275
7,2019-01-21,9.296182963716582,6.9131697008460975,10.591923460173312,10.690070772814494,9.97903050634914,3.2519999999999953,4.6683968496192065
8,2019-01-22,144.10457947115032,13.778391290076968,10.591923460173312,10.690070772814494,9.97903050634914,9.159999999999997,3.9611905109315018
9,2019-01-23,9.296182963716582,6.9131697008460975,10.591923460173312,10.690070772814494,9.97903050634914,3.299999999999997,4.778555405503887
10,2019-01-24,9.296182963716582,6.9131697008460975,10.591923460173312,10.690070772814494,9.97903050634914,9.141999999999996,4.616978987092445
11,2019-01-25,220.03114761901526,126.36802535346331,307.88379553190566,306.9379226902183,228.1242636810013,14.983000000000004,11.59539969913213
12,2019-01-26,9.296182963716582,6.9131697008460975,10.591923460173312,10.690070772814494,9.97903050634914,14.981000000000002,15.440070273321709
13,2019-01-27,9.296182963716582,6.9131697008460975,10.591923460173312,10.690070772814494,9.97903050634914,9.155999999999999,7.994121056165518
14,2019-01-28,9.296182963716582,6.9131697008460975,10.591923460173312,10.690070772814494,9.97903050634914,9.12400000000001,5.895682224028384
15,2019-01-29,153.40171026476645,26.135790150692543,53.98046695172344,100.4621471114217,26.13793666743448,14.963999999999999,6.3129255346963475
16,2019-01-30,9.296182963716582,6.9131697008460975,10.591923460173312,10.690070772814494,9.97903050634914,9.155000000000008,6.428088903019599
17,2019-01-31,9.296182963716582,6.9131697008460975,10.591923460173312,10.690070772814494,9.97903050634914,3.271000000000001,6.204821586023286
18,2019-02-01,9.296182963716582,6.9131697008460975,10.591923460173312,10.690070772814494,9.97903050634914,3.3170000000000073,6.200080184765689
19,2019-02-02,9.296182963716582,6.9131697008460975,10.591923460173312,10.690070772814494,9.97903050634914,9.158000000000001,6.167522562796904
20,2019-02-03,9.296182963716582,6.9131697008460975,10.591923460173312,10.690070772814494,9.97903050634914,9.167000000000002,6.144078967689929
21,2019-02-04,9.296182963716582,6.9131697008460975,10.591923460173312,10.690070772814494,9.97903050634914,3.2830000000000013,6.117685167356008
22,2019-02-05,9.296182963716582,6.9131697008460975,10.591923460173312,10.690070772814494,9.97903050634914,3.328000000000003,6.091870871620237
23,2019-02-06,9.296182963716582,6.9131697008460975,39.51761912120673,28.64448604053593,9.97903050634914,9.177999999999997,6.2409089178171655
24,2019-02-07,9.296182963716582,6.9131697008460975,10.591923460173312,10.690070772814494,9.97903050634914,9.158000000000001,6.0511475030411574
25,2019-02-08,9.296182963716582,6.9131697008460975,10.591923460173312,10.690070772814494,9.97903050634914,3.2890000000000015,6.040979831455438
26,2019-02-09,9.296182963716582,6.9131697008460975,10.591923460173312,10.690070772814494,9.97903050634914,9.122999999999998,6.010318769989688
27,2019-02-10,82.12370751370952,97.53409467869363,107.01090899695137,109.43935474528242,98.85301439231856,9.13199999999999,6.7517685622044326
28,2019-02-11,9.296182963716582,6.9131697008460975,10.591923460173312,10.690070772814494,9.97903050634914,9.179000000000002,7.696361057188838
29,2019-02-12,9.296182963716582,6.9131697008460975,10.591923460173312,10.690070772814494,9.97903050634914,9.146999999999998,5.613200073548391
30,2019-02-13,9.296182963716582,6.9131697008460975,10.591923460173312,10.690070772814494,9.97903050634914,3.3389999999999986,6.117474438411229
31,2019-02-14,9.296182963716582,6.9131697008460975,10.591923460173312,10.690070772814494,9.97903050634914,9.171999999999997,6.0145333488853225
32,2019-02-15,9.296182963716582,6.9131697008460975,10.591923460173312,10.690070772814494,9.97903050634914,9.177999999999997,6.681595823592097
33,2019-02-16,9.296182963716582,6.9131697008460975,10.591923460173312,10.690070772814494,9.97903050634914,3.3589999999999947,5.232939692689634
34,2019-02-17,9.296182963716582,6.9131697008460975,10.591923460173312,10.690070772814494,9.97903050634914,15.000999999999998,8.09458608059024
35,2019-02-18,9.296182963716582,6.9131697008460975,10.591923460173312,10.690070772814494,9.97903050634914,3.370999999999995,5.056032743545316
36,2019-02-19,9.296182963716582,6.9131697008460975,10.591923460173312,10.690070772814494,9.97903050634914,9.194000000000003,4.6376831059172545
37,2019-02-20,9.296182963716582,6.9131697008460975,10.591923460173312,10.690070772814494,9.97903050634914,11.15999999999999,5.0692033025941825
38,2019-02-21,9.296182963716582,6.9131697008460975,10.591923460173312,10.690070772814494,9.97903050634914,5.594000000000001,6.54114498189503
39,2019-02-22,9.296182963716582,6.9131697008460975,10.591923460173312,10.690070772814494,9.97903050634914,11.359999999999992,4.819068045138188
40,2019-02-23,9.296182963716582,6.9131697008460975,10.591923460173312,10.690070772814494,9.97903050634914,5.576999999999998,4.8248104088834936
41,2019-02-24,9.296182963716582,6.9131697008460975,10.591923460173312,10.690070772814494,9.97903050634914,11.363000000000007,4.833397613383347
42,2019-02-25,60.43040232860524,13.778391290076968,10.591923460173312,10.690070772814494,9.97903050634914,11.405999999999999,4.571672263964359
43,2019-02-26,58.88088052966922,85.17669581807807,13.80588964473258,91.48493947756097,16.442592970783267,11.377999999999993,4.820121689862098
44,2019-02-27,9.296182963716582,6.9131697008460975,10.591923460173312,10.690070772814494,9.97903050634914,11.410999999999994,4.964260288092845
45,2019-02-28,9.296182963716582,6.9131697008460975,10.591923460173312,10.690070772814494,9.97903050634914,11.348999999999997,4.89282317581182
46,2019-03-01,9.296182963716582,6.9131697008460975,10.591923460173312,10.690070772814494,9.97903050634914,11.402000000000001,5.020946374239152
47,2019-03-02,9.296182963716582,6.9131697008460975,10.591923460173312,10.690070772814494,9.97903050634914,11.399000000000008,5.232992374925836
48,2019-03-03,10.845704762652609,41.23927764700047,49.15951767488453,21.462719933447353,19.674374203000347,5.552999999999997,4.707592433348616
