,0,0,1,2,3,4,5,0,0
60,2021-10-30,12.206,0.0,0.7,3.9,11.4,6.4,32.1623988781814,55.776226
61,2021-10-31,18.276,0.0,0.0,0.0,0.0,0.0,32.1659185103633,64.42117
62,2021-11-01,18.278,0.0,0.0,0.0,0.0,0.0,10.953095350065716,57.560093
63,2021-11-02,6.224,0.0,0.0,0.0,0.0,0.0,21.60174251639728,51.31538
64,2021-11-03,12.275,0.0,0.0,0.0,0.0,0.0,21.663336079580493,54.14787
65,2021-11-04,12.31,0.0,0.0,0.0,0.0,0.0,21.63517902212531,54.138077
66,2021-11-05,12.294,0.0,0.0,0.0,0.0,0.0,21.721410010581803,53.404953
67,2021-11-06,12.343,0.0,0.0,0.0,0.0,0.0,11.158993832706734,52.829853
68,2021-11-07,6.341,4.1,13.999999999999998,30.2,25.7,23.6,53.472011923481176,71.41813
69,2021-11-08,30.385,0.0,0.0,0.0,0.0,0.0,64.0801833197209,119.04091
70,2021-11-09,36.41299999999999,0.0,0.0,0.2,0.0,0.0,42.91487519387894,70.62942
71,2021-11-10,24.386,0.0,0.0,0.2,0.2,0.1,42.93423317087938,68.80066
72,2021-11-11,24.397,0.0,0.0,0.0,0.0,0.0,42.93423317087938,69.281685
73,2021-11-12,24.397,0.0,0.0,0.0,0.0,0.0,32.3964544182776,68.68821
74,2021-11-13,18.409,0.0,0.0,0.0,0.0,0.0,32.34190011945819,64.402084
75,2021-11-14,18.378,10.4,6.2,0.0,0.2,0.0,32.41229276309614,58.105644
76,2021-11-15,18.418,0.0,0.0,0.0,0.0,0.0,42.994066917971644,65.30239
77,2021-11-16,24.431,0.0,0.0,0.0,0.0,0.0,21.91674959667713,66.22356
78,2021-11-17,12.454,0.0,0.0,0.0,0.1,0.0,21.97482352767844,56.983753
79,2021-11-18,12.487,0.0,0.0,0.0,0.0,0.0,32.48620503891599,54.626606
80,2021-11-19,18.46,0.0,0.0,0.0,0.0,0.0,22.00650021731552,57.604343
81,2021-11-20,12.505,0.0,0.0,0.0,0.0,0.0,22.039936723043542,53.824455
82,2021-11-21,12.524,0.0,0.0,0.3,0.0,0.3,22.090971389681062,53.007298
83,2021-11-22,12.553,0.0,0.1,1.4,2.1,1.2,22.103290102317704,54.00262
84,2021-11-23,12.56,0.0,0.0,0.0,0.0,0.0,32.60763234919146,54.04519
85,2021-11-24,18.529,0.0,0.0,0.0,0.0,0.0,22.150805136773325,56.041622
86,2021-11-25,12.587,0.0,0.0,1.1,0.6,0.6,1.1051645051158854,53.84909
87,2021-11-26,0.628,0.0,0.0,1.3,0.9,1.1,22.251114653957412,46.504475
88,2021-11-27,12.644,0.0,0.1,0.0,0.0,0.0,22.273992263139746,52.24347
89,2021-11-28,12.657,0.0,0.0,0.0,0.0,0.0,22.305668952776827,51.951862
90,2021-11-29,12.675,0.0,0.0,0.0,0.0,0.0,22.321507297595364,51.91862
91,2021-11-30,12.684,0.0,0.0,0.0,0.0,0.0,22.453493504416528,52.000004
92,2021-12-01,12.759,42.1,0.0,0.0,0.9,0.1,1.7035019760384984,41.163822
93,2021-12-02,0.968,16.2,0.0,0.0,0.8,0.0,22.439414975688937,47.17183
94,2021-12-03,12.751,0.0,0.0,0.0,0.0,0.0,1.7246197691298846,59.854065
95,2021-12-04,0.98,0.0,0.0,0.0,0.0,0.0,12.162089004547584,51.359493
96,2021-12-05,6.911,0.0,0.0,0.0,0.0,0.0,12.218403119457948,51.55937
