,0,0,0
0,2019-01-14,9.100000000000001,4.666394924643775
1,2019-01-15,9.415000000000006,4.665710055573236
2,2019-01-16,3.257000000000005,4.665815420045625
3,2019-01-17,9.112000000000002,4.66586810228182
4,2019-01-18,3.272999999999996,4.66586810228182
5,2019-01-19,9.144999999999996,4.710700685284152
6,2019-01-20,3.305000000000007,4.660599878662275
7,2019-01-21,3.2519999999999953,4.6683968496192065
8,2019-01-22,9.159999999999997,3.9611905109315018
9,2019-01-23,3.299999999999997,4.778555405503887
10,2019-01-24,9.141999999999996,4.616978987092445
11,2019-01-25,14.983000000000004,11.59539969913213
12,2019-01-26,14.981000000000002,15.440070273321709
13,2019-01-27,9.155999999999999,7.994121056165518
14,2019-01-28,9.12400000000001,5.895682224028384
15,2019-01-29,14.963999999999999,6.3129255346963475
16,2019-01-30,9.155000000000008,6.428088903019599
17,2019-01-31,3.271000000000001,6.204821586023286
18,2019-02-01,3.3170000000000073,6.200080184765689
19,2019-02-02,9.158000000000001,6.167522562796904
20,2019-02-03,9.167000000000002,6.144078967689929
21,2019-02-04,3.2830000000000013,6.117685167356008
22,2019-02-05,3.328000000000003,6.091870871620237
23,2019-02-06,9.177999999999997,6.2409089178171655
24,2019-02-07,9.158000000000001,6.0511475030411574
25,2019-02-08,3.2890000000000015,6.040979831455438
26,2019-02-09,9.122999999999998,6.010318769989688
27,2019-02-10,9.13199999999999,6.7517685622044326
28,2019-02-11,9.179000000000002,7.696361057188838
29,2019-02-12,9.146999999999998,5.613200073548391
30,2019-02-13,3.3389999999999986,6.117474438411229
31,2019-02-14,9.171999999999997,6.0145333488853225
32,2019-02-15,9.177999999999997,6.681595823592097
33,2019-02-16,3.3589999999999947,5.232939692689634
34,2019-02-17,15.000999999999998,8.09458608059024
35,2019-02-18,3.370999999999995,5.056032743545316
36,2019-02-19,9.194000000000003,4.6376831059172545
37,2019-02-20,11.15999999999999,5.0692033025941825
38,2019-02-21,5.594000000000001,6.54114498189503
39,2019-02-22,11.359999999999992,4.819068045138188
40,2019-02-23,5.576999999999998,4.8248104088834936
41,2019-02-24,11.363000000000007,4.833397613383347
42,2019-02-25,11.405999999999999,4.571672263964359
43,2019-02-26,11.377999999999993,4.820121689862098
44,2019-02-27,11.410999999999994,4.964260288092845
45,2019-02-28,11.348999999999997,4.89282317581182
46,2019-03-01,11.402000000000001,5.020946374239152
47,2019-03-02,11.399000000000008,5.232992374925836
48,2019-03-03,5.552999999999997,4.707592433348616
49,2019-03-04,11.410000000000004,5.030007718864766
50,2019-03-05,5.606000000000002,6.52655200246889
51,2019-03-06,11.358000000000004,4.685255165201745
52,2019-03-07,11.381000000000007,4.965050521635781
53,2019-03-08,5.570999999999998,4.667659298312465
54,2019-03-09,11.446000000000005,4.719024478603032
55,2019-03-10,5.564,4.711965058952842
56,2019-03-11,22.992000000000004,11.946553144492896
57,2019-03-12,46.266,24.090203704315385
58,2019-03-13,63.829,22.268267588850073
59,2019-03-14,34.693,7.012861724789083
60,2019-03-15,23.082,9.289076762967753
61,2019-03-16,28.888000000000005,8.35565290205679
62,2019-03-17,23.049,8.224553157284411
63,2019-03-18,17.239000000000004,7.663750752983859
64,2019-03-19,17.194000000000003,6.6774339269326575
65,2019-03-20,23.085,7.83639044099634
66,2019-03-21,23.067999999999998,8.336450226963542
67,2019-03-22,23.108000000000004,7.642203718379918
68,2019-03-23,17.845,7.323634236106038
69,2019-03-24,11.911999999999999,7.21821708147894
70,2019-03-25,17.867999999999995,7.307829565247403
71,2019-03-26,11.957999999999998,7.4988553536921
72,2019-03-27,17.863,6.590402872737776
73,2019-03-28,23.67,7.81616046229729
74,2019-03-29,11.97400000000001,8.973088710267454
75,2019-03-30,18.098,6.772051223139684
76,2019-03-31,30.08,11.597375282989454
77,2019-04-01,24.209000000000003,19.1909664670834
78,2019-04-02,23.774,8.697982072854813
79,2019-04-03,29.607,12.9131141319708
80,2019-04-04,23.689,7.480047795370325
81,2019-04-05,35.481,6.428036220783397
82,2019-04-06,28.997,6.6059968146516255
83,2019-04-07,23.111000000000004,6.058944473998082
84,2019-04-08,34.859,5.973335840180482
85,2019-04-09,23.212000000000003,5.731893151696738
86,2019-04-10,23.302,6.1895964197628
87,2019-04-11,29.509,5.892679336565244
88,2019-04-12,17.823,6.103566328055628
89,2019-04-13,23.632999999999996,6.715417819229579
90,2019-04-14,17.894999999999996,6.033182860498506
91,2019-04-15,41.062,7.895341863299052
92,2019-04-16,29.278999999999996,22.66190925770247
93,2019-04-17,34.903,31.864969098685478
94,2019-04-18,52.935,31.13574158526807
95,2019-04-19,47.076,12.760177600295407
96,2019-04-20,41.227,17.099033891116406
97,2019-04-21,35.373,11.488849876426833
98,2019-04-22,27.485,10.608793120781854
99,2019-04-23,21.869,11.88317641434977
100,2019-04-24,22.366,11.481368998887078
101,2019-04-25,28.597,7.870317801106211
102,2019-04-26,11.505000000000003,7.5595979720254505
103,2019-04-27,17.54,7.4988553536921
104,2019-04-28,6.39200000000001,7.688089946106153
105,2019-04-29,12.312999999999995,7.154313528973866
106,2019-04-30,12.558000000000007,7.091779714609864
107,2019-05-01,12.890999999999998,7.036147273187467
108,2019-05-02,12.536999999999999,6.992473699381442
109,2019-05-03,7.719999999999999,6.944743593388367
110,2019-05-04,8.081000000000003,7.022924031902413
111,2019-05-05,13.980000000000004,7.239553387138102
112,2019-05-06,6.591999999999999,6.622697083525587
113,2019-05-07,1.0999999999999943,8.022674828183447
114,2019-05-08,12.551000000000002,11.109010953457641
115,2019-05-09,7.883000000000003,8.311742258187877
