,0,0,0
0,2021-08-31,69.17133127083596,94.579315
1,2021-09-01,48.22775997245356,35.177967
2,2021-09-02,48.247117949453994,37.3796
3,2021-09-03,48.23479923681735,25.925943
4,2021-09-04,37.13211951902099,17.830683
5,2021-09-05,35.988239059904224,13.628422
6,2021-09-06,57.00748245019743,109.95648
7,2021-09-07,88.54514661609198,119.90384
8,2021-09-08,66.98915931805938,42.729412
9,2021-09-09,69.08158065019758,39.020096
10,2021-09-10,52.29293514254543,30.71031
11,2021-09-11,62.78847830896444,109.15836
12,2021-09-12,157.52817756519642,226.40007
13,2021-09-13,295.1475556934884,176.92091
14,2021-09-14,232.47346543043562,216.72722
15,2021-09-15,169.1887189838236,179.8789
16,2021-09-16,137.43459743874234,143.4864
17,2021-09-17,148.24514768544117,168.80981
18,2021-09-18,212.59458286707726,167.83928
19,2021-09-19,191.57006002851122,129.76302
20,2021-09-20,148.8223673632724,110.21184
21,2021-09-21,116.79899395627596,84.96787
22,2021-09-22,106.09579249112498,99.20781
23,2021-09-23,116.9116221860967,124.63866
24,2021-09-24,95.40842937079256,64.799545
25,2021-09-25,84.70698772173253,49.15201
26,2021-09-26,73.88235894630606,60.206196
27,2021-09-27,63.041891826061075,60.967075
28,2021-09-28,63.06828906742531,26.54695
29,2021-09-29,63.050690906515825,27.154934
30,2021-09-30,41.46654655102803,27.571016
31,2021-10-01,41.452468022300444,15.2960615
32,2021-10-02,52.34748944136485,13.302938
33,2021-10-03,41.51758121766555,19.489826
34,2021-10-04,41.57565514866686,28.273682
35,2021-10-05,41.54573827512073,41.902435
36,2021-10-06,30.75454600542231,11.343637
37,2021-10-07,41.4401493096638,7.6771913
38,2021-10-08,30.69119262614815,12.493285
39,2021-10-09,35.175204025885854,7.678626
40,2021-10-10,24.46144366418918,10.150401
41,2021-10-11,35.25791538216045,14.732439
42,2021-10-12,31.78755805080929,10.037401
43,2021-10-13,21.064998608657877,7.603973
44,2021-10-14,21.09491548220401,1.4458876
45,2021-10-15,31.8491516139925,0.51948225
46,2021-10-16,42.601627929690046,101.67224
47,2021-10-17,42.61922609059954,129.21071
48,2021-10-18,31.891387200175277,16.91934
49,2021-10-19,31.89490683235717,7.6709566
50,2021-10-20,31.95474057944944,7.3791304
51,2021-10-21,21.240980217752764,7.4719915
52,2021-10-22,31.979378004722722,1.5860898
53,2021-10-23,21.27793635566269,6.4870996
54,2021-10-24,21.355368263664438,1.7078633
55,2021-10-25,32.016334142632644,0.6478768
56,2021-10-26,10.738397786969955,6.6173153
57,2021-10-27,32.08144733799776,-4.0855637
58,2021-10-28,21.480315206121805,5.5770817
59,2021-10-29,21.480315206121805,2.917763
60,2021-10-30,32.1623988781814,52.63599
61,2021-10-31,32.1659185103633,58.519024
62,2021-11-01,10.953095350065716,3.5551565
63,2021-11-02,21.60174251639728,-3.9478993
64,2021-11-03,21.663336079580493,-0.17021802
65,2021-11-04,21.63517902212531,1.0457511
66,2021-11-05,21.721410010581803,0.9309298
67,2021-11-06,11.158993832706734,0.97838116
68,2021-11-07,53.472011923481176,135.50662
69,2021-11-08,64.0801833197209,208.19414
70,2021-11-09,42.91487519387894,12.355346
71,2021-11-10,42.93423317087938,18.157766
72,2021-11-11,42.93423317087938,15.569128
73,2021-11-12,32.3964544182776,14.332909
74,2021-11-13,32.34190011945819,8.645862
75,2021-11-14,32.41229276309614,15.139803
76,2021-11-15,42.994066917971644,17.195772
77,2021-11-16,21.91674959667713,12.832453
78,2021-11-17,21.97482352767844,3.2968776
79,2021-11-18,32.48620503891599,1.3094373
80,2021-11-19,22.00650021731552,6.902575
81,2021-11-20,22.039936723043542,2.146347
82,2021-11-21,22.090971389681062,1.6939038
83,2021-11-22,22.103290102317704,10.93379
84,2021-11-23,32.60763234919146,13.004877
85,2021-11-24,22.150805136773325,6.066714
86,2021-11-25,1.1051645051158854,5.472854
87,2021-11-26,22.251114653957412,0.1771702
88,2021-11-27,22.273992263139746,6.234173
89,2021-11-28,22.305668952776827,0.9884784
90,2021-11-29,22.321507297595364,1.36042
91,2021-11-30,22.453493504416528,1.3664341
92,2021-12-01,1.7035019760384984,8.176424
93,2021-12-02,22.439414975688937,28.498194
94,2021-12-03,1.7246197691298846,11.791998
95,2021-12-04,12.162089004547584,-10.839219
96,2021-12-05,12.218403119457948,-6.114441
97,2021-12-06,12.250079809095029,-4.504846
98,2021-12-07,12.313433188369187,-3.0835671
99,2021-12-08,12.35742859064291,-5.1328044
100,2021-12-09,14.185877509138775,-4.9500613
101,2021-12-10,3.9771843655444274,-3.6342237
102,2021-12-11,4.165484687275956,-9.43212
103,2021-12-12,24.841563939834135,-10.249497
104,2021-12-13,4.413618756099746,1.2245766
105,2021-12-14,14.81589166969847,-8.077163
106,2021-12-15,2.8720198604285425,-4.4598227
107,2021-12-16,6.947753927066107,-9.855762
108,2021-12-17,15.241767163708094,-8.834232
109,2021-12-18,5.214335077481478,-3.036557
110,2021-12-19,15.542695715260349,-7.1200237
111,2021-12-20,1.4606473554875554,-2.657222
112,2021-12-21,4.67055190537828,-10.674132
113,2021-12-22,11.584869326716358,-10.221579
114,2021-12-23,0.0,-5.695214
115,2021-12-24,9.189759626934958,-10.701996
116,2021-12-25,0.3150070802798463,-6.670008
117,2021-12-26,6.499000823874147,-11.877466
118,2021-12-27,6.673222616878085,-1.1958299
119,2021-12-28,6.843924777700123,6.8142934
120,2021-12-29,5.9640167322256925,-9.08738
121,2021-12-30,0.0,-8.9421015
122,2021-12-31,7.361310708439088,-12.267064
123,2022-01-01,1.5257605508526633,-7.95274
124,2022-01-02,4.684630434105871,-8.448607
125,2022-01-03,15.71339787608239,-7.928573
126,2022-01-04,8.989140592566786,-3.9023793
127,2022-01-05,5.18089857175345,-6.415702
128,2022-01-06,9.249593374027217,-9.24248
129,2022-01-07,5.52054307730658,-7.2960353
130,2022-01-08,0.827113562745965,-8.932115
131,2022-01-09,6.916077237429027,-7.463384
132,2022-01-10,5.14922188211637,-4.6748986
133,2022-01-11,2.472541607783151,-9.657955
134,2022-01-12,0.7092058846523914,-11.0002775
135,2022-01-13,1.8654050564057936,-12.208853
136,2022-01-14,6.905518340883334,-11.71442
137,2022-01-15,10.907340131701048,-8.821046
138,2022-01-16,0.0,-6.1624994
139,2022-01-17,3.5653874002623938,-11.830014
140,2022-01-18,6.627467398513414,-10.9243
141,2022-01-19,0.0,-8.805652
142,2022-01-20,12.748107762833556,-12.1989765
143,2022-01-21,6.220949881504227,-5.08276
144,2022-01-22,3.5759462968080875,2.604529
145,2022-01-23,1.8530863437691516,-3.5162022
146,2022-01-24,3.9666254689987346,-12.04956
147,2022-01-25,6.981190432794135,-10.447304
148,2022-01-26,2.449663998600816,-8.592451
149,2022-01-27,0.0,-10.823052
150,2022-01-28,6.636266478968158,-12.619583
151,2022-01-29,0.25165370100568724,-6.2252345
152,2022-01-30,4.22179880218632,-6.834267
153,2022-01-31,3.487955492260644,-10.909126
154,2022-02-01,0.0,-10.463691
155,2022-02-02,3.8786346644512917,-12.497203
156,2022-02-03,5.942898939134307,19.840137
157,2022-02-04,13.540025003760542,30.944036
158,2022-02-05,10.03271153449946,-7.9959984
159,2022-02-06,6.226229329777073,-0.42364147
160,2022-02-07,4.721586572015796,-2.6477869
161,2022-02-08,12.364467855006705,-10.145822
162,2022-02-09,5.756358433493727,-5.3962145
163,2022-02-10,22.1860014585923,-6.9823046
164,2022-02-11,13.9922977391344,-0.26169986
165,2022-02-12,6.1048020195016015,-3.071925
166,2022-02-13,2.0079501597726517,-8.327496
167,2022-02-14,3.2591794004372923,-11.234058
168,2022-02-15,11.692218108264239,-10.857868
169,2022-02-16,6.602829973240129,-6.0710173
170,2022-02-17,13.253174980935878,-1.2134862
171,2022-02-18,90.18705502894727,159.03152
172,2022-02-19,84.00658091753486,283.6337
173,2022-02-20,120.48932829899572,76.22473
174,2022-02-21,61.71675030957659,56.82435
175,2022-02-22,48.474134225186404,36.851402
176,2022-02-23,44.104510871360375,43.86339
177,2022-02-24,43.18412705579412,81.02367
178,2022-02-25,34.571587106690394,91.48697
179,2022-02-26,25.948488261040968,5.5663223
180,2022-02-27,35.7928994738089,4.3325315
181,2022-02-28,25.350150790118356,9.0178585
182,2022-03-01,34.212584624136824,5.4362726
183,2022-03-02,51.02586755706225,57.647575
184,2022-03-03,316.9235200028896,211.67122
185,2022-03-04,360.544081449239,356.03128
186,2022-03-05,200.32866471316368,199.24834
187,2022-03-06,127.32621381233206,128.42764
188,2022-03-07,113.37791147547138,84.723274
189,2022-03-08,84.02065944626246,68.166824
190,2022-03-09,76.45345025518236,46.52293
191,2022-03-10,64.7066778480987,35.751854
192,2022-03-11,62.09335095303964,29.179506
193,2022-03-12,47.087399145518695,26.699123
194,2022-03-13,47.32321450170585,18.313969
195,2022-03-14,44.46879280218679,17.063074
196,2022-03-15,14.307304819414249,15.655148
197,2022-03-16,40.45465229873244,-1.1947263
198,2022-03-17,37.83604595540053,10.386224
199,2022-03-18,42.34469478041152,11.668017
200,2022-03-19,36.04279335872364,13.647899
201,2022-03-20,48.303432064364365,11.914544
202,2022-03-21,51.078662039790714,99.76911
203,2022-03-22,75.96070174971668,101.82696
204,2022-03-23,65.16247021565445,27.528807
205,2022-03-24,57.560064702755376,29.765476
206,2022-03-25,54.22697302649823,24.257862
207,2022-03-26,39.70673046007917,21.808432
208,2022-03-27,45.89248401976442,13.586267
209,2022-03-28,40.87876797665111,15.658513
210,2022-03-29,34.14043216440792,13.614793
211,2022-03-30,30.545127890599396,9.380917
212,2022-03-31,35.83337524390072,6.824446
213,2022-04-01,25.026344629383765,9.456563
214,2022-04-02,27.861408351902384,4.1971846
215,2022-04-03,28.95601396047258,35.337593
216,2022-04-04,30.055899017315614,18.00057
217,2022-04-05,21.84987658522107,6.088067
218,2022-04-06,42.86032089505953,97.1045
219,2022-04-07,44.36848328500271,138.00322
220,2022-04-08,37.60023059921338,8.863531
221,2022-04-09,37.93811528867556,14.58247
222,2022-04-10,26.603139846873948,11.230582
223,2022-04-11,27.64319115662472,5.0268664
224,2022-04-12,20.941811482291456,4.5518007
225,2022-04-13,24.48960072164436,1.07047
226,2022-04-14,20.603926792829277,4.546394
227,2022-04-15,22.411257918233755,19.440498
228,2022-04-16,23.02719355006586,16.081161
229,2022-04-17,15.560293876169839,0.5749893
230,2022-04-18,8.929306845474525,-2.2531128
231,2022-04-19,19.21895152925252,-6.628847
232,2022-04-20,10.82462877542645,2.3811212
233,2022-04-21,12.596763579011954,-4.775981
234,2022-04-22,10.03623116668136,-5.06869
235,2022-04-23,10.893261602973457,-6.185397
236,2022-04-24,13.691369187582147,-5.7403474
237,2022-04-25,8.647736270922707,-1.8254434
238,2022-04-26,12.267677970004517,-6.439317
239,2022-04-27,9.876087902405013,-5.400243
240,2022-04-28,8.01244266209017,-6.2859282
241,2022-04-29,13.117669141932817,-7.570205
242,2022-04-30,8.39784238600797,-4.91519
243,2022-05-01,5.553979583034609,-7.0157967
244,2022-05-02,8.656535351377451,7.6299057
245,2022-05-03,4.5068890089200355,42.857533
246,2022-05-04,6.634506662877209,2.6232886
247,2022-05-05,7.850539581722874,-8.01989
248,2022-05-06,7.257481559073105,-7.9979296
249,2022-05-07,5.207295813117683,-8.118158
250,2022-05-08,3.164149331526054,-9.316085
251,2022-05-09,3.1518306188894116,-10.624418
252,2022-05-10,3.0515211017053265,-10.802913
253,2022-05-11,0.09503006891123854,-10.840984
254,2022-05-12,3.507313469261082,-12.475684
255,2022-05-13,3.9490273080892466,8.319495
256,2022-05-14,52.231341579362216,201.53212
257,2022-05-15,79.92204777044256,234.0185
258,2022-05-16,48.90704898355982,21.20591
259,2022-05-17,37.99618921967688,40.58439
260,2022-05-18,22.323267113686313,65.24597
261,2022-05-19,17.774142518583506,-1.0259981
262,2022-05-20,12.795622797289175,-0.9978583
263,2022-05-21,11.727414430083215,5.0983195
264,2022-05-22,5.170339675207757,10.192777
265,2022-05-23,22.59427879169244,104.14319
266,2022-05-24,37.32921892120726,195.6701
267,2022-05-25,57.72900704748647,97.117355
268,2022-05-26,32.91384034901656,14.80047
269,2022-05-27,23.56393745780526,10.64042
270,2022-05-28,22.108569550590552,2.721502
271,2022-05-29,16.741130473196524,1.277049
272,2022-05-30,12.5228513031921,-1.7278371
273,2022-05-31,150.11935182230172,528.2492
274,2022-06-01,997.664379384183,492.32117
275,2022-06-02,333.33732468316964,688.76166
276,2022-06-03,182.34686389584823,281.8726
277,2022-06-04,241.40805172418297,325.09866
278,2022-06-05,588.9822885831289,314.79535
279,2022-06-06,509.76416724906585,519.69653
280,2022-06-07,2015.6053597682787,3028.2617
281,2022-06-08,1926.169746210167,1798.8462
282,2022-06-09,672.9959087650275,963.4754
283,2022-06-10,349.4660391567159,516.08154
284,2022-06-11,238.44980087529797,243.28708
285,2022-06-12,239.18540400131457,146.43942
286,2022-06-13,178.65652955312845,150.65762
287,2022-06-14,187.68438609969613,132.5306
288,2022-06-15,126.43574687031193,183.15167
289,2022-06-16,108.90093934009748,71.025604
290,2022-06-17,100.14057483935404,98.27881
