,date,0,1,2,3,4,5,0,0
16305,2023-06-18 18:00:00,24.139,0.0,0.0,0.0,0.0,0.0,40.306,34.62987
16306,2023-06-18 19:00:00,40.306,0.0,0.0,0.0,0.0,0.0,35.355,34.881245
16307,2023-06-18 20:00:00,35.355,0.0,0.0,0.0,0.0,0.0,53.339,36.704052
16308,2023-06-18 21:00:00,53.339,0.0,0.0,0.0,0.0,0.0,0.0,37.82415
16309,2023-06-18 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,31.444,44.38867
16310,2023-06-18 23:00:00,31.444,0.0,0.0,0.0,0.0,0.0,1.0,40.1642
16311,2023-06-19 00:00:00,1.0,0.0,0.0,0.0,0.0,0.0,10.722,39.39818
16312,2023-06-19 01:00:00,10.722,0.0,0.0,0.0,0.0,0.0,0.0,39.699333
16313,2023-06-19 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.34044
16314,2023-06-19 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,3.444,37.578316
16315,2023-06-19 04:00:00,3.444,0.0,0.0,0.0,0.0,0.0,44.806,35.08799
16316,2023-06-19 05:00:00,44.806,0.0,0.0,0.0,0.0,0.0,5.889,30.12746
16317,2023-06-19 06:00:00,5.889,0.0,0.0,0.0,0.0,0.0,13.167,37.44421
16318,2023-06-19 07:00:00,13.167,0.0,0.0,0.0,0.0,0.0,19.25,38.522564
