,0,0,0
146,2019-06-09,53.705,272.71494
147,2019-06-10,33.013,126.00835
148,2019-06-11,17.518,69.20811
149,2019-06-12,2.249,42.301247
150,2019-06-13,28.216,-20.337992
151,2019-06-14,7.758,-6.399756
152,2019-06-15,13.115,-17.641428
153,2019-06-16,23.464,15.056873
154,2019-06-17,8.399,46.81288
155,2019-06-18,23.811,27.437931
156,2019-06-19,28.776,76.79338
157,2019-06-20,24.09,139.76274
158,2019-06-21,34.397,71.49372
159,2019-06-22,24.09,97.95509
160,2019-06-23,34.397,82.23213
161,2019-06-24,14.608,31.451546
162,2019-06-25,44.612,8.175321
163,2019-06-26,9.988,6.8117003
164,2019-06-27,10.13,-13.432382
165,2019-06-28,10.43,-35.19491
166,2019-06-29,0.758,22.949362
167,2019-06-30,10.799,-0.9017969
168,2019-07-01,11.012,-9.35057
169,2019-07-02,9.178,-10.031883
170,2019-07-03,4.518,-27.26534
171,2019-07-04,4.71,-25.607412
172,2019-07-05,4.906,-26.203533
173,2019-07-06,5.18,-31.04247
174,2019-07-07,5.326,-34.50874
175,2019-07-08,0.751,-29.07732
176,2019-07-09,0.9970000000000001,-23.994175
177,2019-07-10,1.28,-25.809797
178,2019-07-11,6.277,16.27516
179,2019-07-12,77.418,97.837456
180,2019-07-13,86.885,95.50445
181,2019-07-14,38.857,27.526545
182,2019-07-15,29.354,-14.045718
183,2019-07-16,24.865,57.379585
184,2019-07-17,48.336,52.835564
185,2019-07-18,38.86,91.12121
186,2019-07-19,29.490000000000002,42.219917
187,2019-07-20,24.982,40.296703
188,2019-07-21,20.326,67.92935
189,2019-07-22,25.213,105.094925
190,2019-07-23,53.212,97.8198
191,2019-07-24,44.049,6.3268137
192,2019-07-25,34.779,52.710976
193,2019-07-26,25.612,17.833773
194,2019-07-27,319.502,331.5045
195,2019-07-28,350.144,446.7755
196,2019-07-29,176.649,363.24646
197,2019-07-30,225.176,261.5191
198,2019-07-31,139.388,122.79876
199,2019-08-01,144.322,132.17068
200,2019-08-02,188.394,252.41457
201,2019-08-03,154.806,256.26752
202,2019-08-04,101.226,57.069164
203,2019-08-05,76.825,54.32631
204,2019-08-06,57.22,21.844849
