,0,0,0
0,2021-08-31,69.17133127083596,101.085915
1,2021-09-01,48.22775997245356,73.866425
2,2021-09-02,48.247117949453994,79.39573
3,2021-09-03,48.23479923681735,83.479576
4,2021-09-04,37.13211951902099,78.90996
5,2021-09-05,35.988239059904224,71.8701
6,2021-09-06,57.00748245019743,74.42693
7,2021-09-07,88.54514661609198,107.42305
8,2021-09-08,66.98915931805938,83.80286
9,2021-09-09,69.08158065019758,80.54918
10,2021-09-10,52.29293514254543,81.488716
11,2021-09-11,62.78847830896444,106.053
12,2021-09-12,157.52817756519642,135.54059
13,2021-09-13,295.1475556934884,139.05273
14,2021-09-14,232.47346543043562,210.38618
15,2021-09-15,169.1887189838236,178.24039
16,2021-09-16,137.43459743874234,154.31505
17,2021-09-17,148.24514768544117,159.72505
18,2021-09-18,212.59458286707726,166.48651
19,2021-09-19,191.57006002851122,160.64159
20,2021-09-20,148.8223673632724,149.05981
21,2021-09-21,116.79899395627596,130.44533
22,2021-09-22,106.09579249112498,116.69361
23,2021-09-23,116.9116221860967,132.74054
24,2021-09-24,95.40842937079256,127.610466
25,2021-09-25,84.70698772173253,109.136536
26,2021-09-26,73.88235894630606,98.020584
27,2021-09-27,63.041891826061075,98.388336
28,2021-09-28,63.06828906742531,83.463715
29,2021-09-29,63.050690906515825,80.34583
30,2021-09-30,41.46654655102803,78.83208
31,2021-10-01,41.452468022300444,69.3037
32,2021-10-02,52.34748944136485,66.66998
33,2021-10-03,41.51758121766555,69.377365
34,2021-10-04,41.57565514866686,69.699974
35,2021-10-05,41.54573827512073,67.34992
36,2021-10-06,30.75454600542231,63.302895
37,2021-10-07,41.4401493096638,59.927116
38,2021-10-08,30.69119262614815,62.959866
39,2021-10-09,35.175204025885854,59.118816
40,2021-10-10,24.46144366418918,55.926
41,2021-10-11,35.25791538216045,56.97048
42,2021-10-12,31.78755805080929,60.86966
43,2021-10-13,21.064998608657877,58.902416
44,2021-10-14,21.09491548220401,53.901592
45,2021-10-15,31.8491516139925,52.54887
46,2021-10-16,42.601627929690046,64.90353
47,2021-10-17,42.61922609059954,96.08543
48,2021-10-18,31.891387200175277,63.29211
49,2021-10-19,31.89490683235717,59.708565
